filename,조합명,조합의 촬영 순서
Taeyoung_womanB_womanb_60.jpg,womanB_womanb,10
Taeyoung_womanB_womanb_90.jpg,womanB_womanb,10
Taeyoung_womanB_womanb_120.jpg,womanB_womanb,10
Taeyoung_womanB_womanb_150.jpg,womanB_womanb,10
Taeyoung_womanC_womanc_30.jpg,womanC_womanc,16
Taeyoung_womanC_womanc_60.jpg,womanC_womanc,16
Taeyoung_womanC_womanc_90.jpg,womanC_womanc,16
Taeyoung_womanC_womanc_120.jpg,womanC_womanc,16
Taeyoung_womanC_womanc_150.jpg,womanC_womanc,16
Taeyoung_womanD_womand_30.jpg,womanD_womand,20
Taeyoung_womanD_womand_60.jpg,womanD_womand,20
Taeyoung_womanD_womand_90.jpg,womanD_womand,20
Taeyoung_womanD_womand_120.jpg,womanD_womand,20
Taeyoung_womanD_womand_150.jpg,womanD_womand,20
Taeyoung_womanE_womane_30.jpg,womanE_womane,28
Taeyoung_womanE_womane_60.jpg,womanE_womane,28
Taeyoung_womanE_womane_90.jpg,womanE_womane,28
Taeyoung_womanE_womane_120.jpg,womanE_womane,28
Taeyoung_womanE_womane_150.jpg,womanE_womane,28
Taeyoung_womanF_womanf_30.jpg,womanF_womanf,24
Taeyoung_womanF_womanf_60.jpg,womanF_womanf,24
Taeyoung_womanF_womanf_90.jpg,womanF_womanf,24
Taeyoung_womanF_womanf_120.jpg,womanF_womanf,24
Taeyoung_womanF_womanf_150.jpg,womanF_womanf,24
Seohyun_womanA_womana_30.jpg,womanA_womana,15
Seohyun_womanA_womana_60.jpg,womanA_womana,15
Seohyun_womanA_womana_90.jpg,womanA_womana,15
Seohyun_womanA_womana_120.jpg,womanA_womana,15
Seohyun_womanA_womana_150.jpg,womanA_womana,15
Seohyun_womanB_womanb_30.jpg,womanB_womanb,19
Seohyun_womanB_womanb_60.jpg,womanB_womanb,19
Seohyun_womanB_womanb_90.jpg,womanB_womanb,19
Seohyun_womanB_womanb_120.jpg,womanB_womanb,19
Seohyun_womanB_womanb_150.jpg,womanB_womanb,19
Seohyun_womanC_womanc_30.jpg,womanC_womanc,23
Seohyun_womanC_womanc_60.jpg,womanC_womanc,23
Seohyun_womanC_womanc_90.jpg,womanC_womanc,23
Seohyun_womanC_womanc_120.jpg,womanC_womanc,23
Seohyun_womanC_womanc_150.jpg,womanC_womanc,23
Seohyun_womanD_womand_30.jpg,womanD_womand,8
Seohyun_womanD_womand_60.jpg,womanD_womand,8
Seohyun_womanD_womand_90.jpg,womanD_womand,8
Seohyun_womanD_womand_120.jpg,womanD_womand,8
Seohyun_womanD_womand_150.jpg,womanD_womand,8
Seohyun_womanE_womane_30.jpg,womanE_womane,4
Seohyun_womanE_womane_60.jpg,womanE_womane,4
Seohyun_womanE_womane_90.jpg,womanE_womane,4
Seohyun_womanE_womane_120.jpg,womanE_womane,4
Seohyun_womanE_womane_150.jpg,womanE_womane,4
Seohyun_womanF_womanf_30.jpg,womanF_womanf,11
Seohyun_womanF_womanf_60.jpg,womanF_womanf,11
Seohyun_womanF_womanf_90.jpg,womanF_womanf,11
Seohyun_womanF_womanf_120.jpg,womanF_womanf,11
Seohyun_womanF_womanf_150.jpg,womanF_womanf,11
